movie_id,title,tag
1985,The Constant Gardener,drama mysteri thriller aid diplomat nairobi politician pharmaceuticalindustri cancer morgu genocideinrwanda ralphfienn rachelweisz dannyhuston fernandomeirel
615,The Passion of the Christ,drama christian jewri romanempir jesuschrist suffer apostl lastsupp roman bibl mission tortur jimcaviezel maiamorgenstern monicabellucci melgibson
788,Mrs. Doubtfire,comedi drama famili sanfrancisco parentskidsrelationship restaur nanni mask custodybattl fakeident robinwilliam sallyfield piercebrosnan chriscolumbu
380,Rain Man,drama individu mentallydis autism lossoffath yuppi cardeal egocentr travel convert psychiatrist duringcreditssting savant dustinhoffman tomcruis valeriagolino barrylevinson
13223,Gran Torino,drama rape warveteran immigr priest gang oldman teenag gangster detroit widow car hmong clinteastwood christophercarley beevang clinteastwood
10523,W.,drama histori usa whitehous usapresid georgew.bush presid iraqwar joshbrolin elizabethbank ellenburstyn oliverston
8681,Taken,action thriller pari kidnap humantraffick rescu prostitut albanian missingdaught exciaag liamneeson famkejanssen maggiegrac pierremorel
239571,The Best of Me,drama romanc highschoolsweetheart michellemonaghan jamesmarsden lianaliberato michaelhoffman
619,The Bodyguard,thriller action drama music romanc sistersisterrelationship anonymouslett diva bodyguard oscaraward losangel whitneyhouston kevincostn michelelamarrichard mickjackson
424,Schindler's List,drama histori war factori concentrationcamp hero holocaust worldwarii nazi defenseindustri biographi theholocaust liamneeson benkingsley ralphfienn stevenspielberg
50014,The Help,drama mississippi basedonnovel exploit racialsegreg racism writer maid moralcourag ressenti southernbel racialissu 1960 newspapercolumnist emmaston violadavi octaviaspenc tatetaylor
162903,The Fifth Estate,drama thriller journalist biographi internet informationleak activist benedictcumberbatch danielbrühl anthonymacki billcondon
11024,Scooby-Doo 2: Monsters Unleashed,mysteri fantasi adventur comedi detect monster engin basedontvseri dog freddieprinzejr. sarahmichellegellar matthewlillard rajagosnel
208763,Forbidden Kingdom,thriller adventur mysteri fantasi monster mystic church demon witchcraft scienc darkfantasi 3d jasonflemyng alekseychadov agniyaditkovskit olegstepchenko
6466,Freddy vs. Jason,horror murder marijuana teenag baddream robertenglund kenkirzing jasonritt ronnyyu
254024,The Face of an Angel,thriller drama murderinvestig katebeckinsal caradelevingn danielbrühl michaelwinterbottom
12589,Jimmy Neutron: Boy Genius,action adventur anim comedi famili fantasi sciencefict showdown gi villain geniu alien rescu miniatur robot battl lasergun spear boygeniu debiderryberri megancavanagh markdecarlo johna.davi
7191,Cloverfield,action thriller sciencefict helicopt monster skyscrap fight camcord panic chao supernatur quarantin friend alien rescu surviv disast escap giantmonst kaiju militari foundfootag aftercreditssting lizzycaplan jessicaluca odetteann mattreev
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,sciencefict adventur action comedi famili crimefight fight mutant turtl ninja report newyorkc paigeturco davidwarn michelansisti michaelpressman
117,The Untouchables,crime drama histori thriller whitesuit alcapon toughcop treasuryag untouch taxevas jurytamp ruleoflaw rooftopchas cuttingfacewhileshav 1930 kevincostn seanconneri charlesmartinsmith briandepalma
6977,No Country for Old Men,crime drama thriller texa drugtraff hitman unitedstates–mexicobarri suspens tommyleejon javierbardem joshbrolin joelcoen
168530,Ride Along,action comedi policeoper policeoffic brother-in-lawbrother-in-lawrelationship duringcreditssting blackmen icecub kevinhart johnleguizamo timstori
634,Bridget Jones's Diary,comedi romanc drama holiday londonengland england alcohol sex lovesick telecast birthday christmasparti newsbroadcast sexualfrustr diari cigarett daughter motherdaughterrelationship lawyer report extramaritalaffair duringcreditssting womandirector christma renéezellweg colinfirth hughgrant sharonmaguir
392,Chocolat,comedi drama romanc chocol mayor pralin singl motherdaughterrelationship juliettebinoch alfredmolina johnnydepp lassehallström
10327,"Legally Blonde 2: Red, White & Blonde",comedi washingtond.c. boston chambersofabarrist tierversuch lawyer reesewitherspoon sallyfield reginak charlesherman-wurmfeld
88042,Parental Guidance,comedi billycryst bettemidl marisatomei andyfickman
41630,No Strings Attached,comedi romanc fathersonrelationship casualmeet studentofmedicin friend valentin malefemalerelationship openrelationship sexualhumor bestfriend casualsex bestfriendsinlov duringcreditssting fling fathersonconflict friendswithbenefit natalieportman ashtonkutch kevinklin ivanreitman
11969,Tombstone,action adventur drama histori western retir wyattearp rightandjustic historicalfigur kurtrussel valkilm samelliott georgep.cosmato
2085,Romeo Must Die,action crime thriller martialart hip-hop oakland asian asianman asianlead jetli aaliyah isaiahwashington andrzejbartkowiak
794,The Omen,horror thriller monk propheci ambassador nanni rottweil devil'sson revel aggressionbyanim photographi paranormalphenomena cowardli archaeologist gregorypeck leeremick davidwarn richarddonn
9286,Final Destination 3,horror mysteri behead dyinganddeath strokeoff maryelizabethwinstead ryanmerriman krislemch jameswong
77877,The Lucky One,drama romanc basedonnovel wifehusbandrelationship photo kennel playingchess bombexplos iraqveteran zacefron blythedann taylorschil scotthick
1265,Bridge to Terabithia,adventur drama famili brothersisterrelationship friendship bulli neighbor school draw basedonchildren'sbook schoolbu imagin creek clubhous realityvsfantasi outsid fantasyworld overflowingwithimagin joshhutcherson annasophiarobb robertpatrick gáborcsupó
866,Finding Neverland,drama londonengland scotland parentskidsrelationship becominganadult fantasi motherrol childhoodmemori success widow theatreplay strokeoff costum peterpan theatregroup adventur lossofhusband marriagecrisi theatremilieu friendship faith singl motherdaughterrelationship author pirat ill spectacl child johnnydepp katewinslet juliechristi marcforst
175555,A Madea Christmas,comedi drama christma tylerperri annamariahorsford tikasumpt tylerperri
75174,The Grey,action drama thriller alcohol isol wolf wilder forest strand alaska surviv airplanecrash fear howl death animalkil freez animalattack campfir malecamaraderi guninmouth aftercreditssting barfight eatenal eatenbyanim liamneeson dermotmulroney frankgrillo joecarnahan
11096,Hide and Seek,horror mysteri thriller hous imaginaryfriend suspens lossofwif robertdeniro dakotafan famkejanssen johnpolson
8699,Anchorman: The Legend of Ron Burgundy,comedi journal sexism ladder panda tvshowinfilm mustach misogynist newsroom teleprompt gangwarfar aftercreditssting duringcreditssting newsspoof willferrel christinaappleg paulrudd adammckay
769,GoodFellas,drama crime prison basedonnovel florida 1970 massmurd irish-american drugtraff biographi basedontruestori murder organizedcrim gore mafia gangster newyorkc extremeviol violenc brooklynnewyorkc crimeep tampa robertdeniro rayliotta joepesci martinscorses
10923,Agent Cody Banks,action spi cia killerrobot delinqu teenspi frankiemuniz hilaryduff angieharmon haraldzwart
11283,Nanny McPhee,fantasi comedi famili lossofmoth nanni educ wizardri children singlefath emmathompson colinfirth kellymacdonald kirkjon
111,Scarface,action crime drama thriller miami corrupt capit cuba prohibit brothersisterrelationship lossofsist cocain cultfilm bitter alpacino stevenbau michellepfeiff briandepalma
11676,Nothing to Lose,action adventur comedi rapmus infidel securitycamera loss crook sociopath reveng artifact fword racism crimin ontheroad desert securityguard shoplift screwbal recklessdriv roadmovi buddycomedi unlikelyfriendship carjack advertisingexecut suv aftercreditssting timrobbin martinlawr johnc.mcginley steveoedekerk
746,The Last Emperor,drama histori buddhism japan suicid china suicideattempt warcrim becominganadult isol warondrug revolut emperor arrangedmarriag manchuria dynasti reeducationcamp culturalrevolut humanexperiment war coupd'etat teacher beij decad commun johnlon petero'tool joanchen bernardobertolucci
77866,Contraband,thriller action drama crime headwound crimin securityguard contraband markwahlberg katebeckinsal benfost baltasarkormákur
9416,Money Talks,action adventur comedi prison diamant liberationofprison transportofprison interview arrest christuck charliesheen heatherlocklear brettratn
7345,There Will Be Blood,drama brotherbrotherrelationship deaf-mut americandream fanat pipelin petrol father stepfath oil money killer alcohol danielday-lewi pauldano dillonfreasi paulthomasanderson
14317,The Wild Thornberrys Movie,anim adventur famili sistersisterrelationship safari wildlif baboon chimpanze womandirector laceychabert tomkan creesumm cathymalkasian
20694,Rugrats Go Wild,anim famili kidsandfamili e.g.daili nancycartwright kathsouci nortonvirgien
12277,Undercover Brother,action comedi usapresid doublelif policyandorganis undercov intellig partner duringcreditssting eddiegriffin chriskattan deniserichard malcolmd.le
9779,The Sisterhood of the Traveling Pants,drama comedi holiday femalefriendship jean comingofag teenagegirl summer basedonyoungadultnovel ambertamblyn alexisbledel americaferrera kenkwapi
2140,Kiss of the Dragon,action crime thriller pari prostitut drug jetli bridgetfonda tchékykaryo chrisnahon
12620,The House Bunny,romanc comedi virgin nuditi colleg costum yoga bikini parti playboy jail soror pregnanc model carwash fratern pledg annafari emmaston katden fredwolf
14177,Beauty Shop,comedi romanc queenlatifah aliciasilverston andiemacdowel billewoodruff
198185,Million Dollar Arm,drama basebal sport duringcreditssting jonhamm billpaxton lakebel craiggillespi
227156,The Giver,drama sciencefict dystopia blackandwhit basedonyoungadultnovel jeffbridg merylstreep brentonthwait phillipnoyc
10735,What a Girl Wants,comedi londonengland england daughter politician teenagegirl fatherdaughterrelationship americanabroad teencomedi womandirector amandabyn colinfirth kellypreston denniegordon
11351,Jeepers Creepers 2,horror thriller fathersonrelationship scarecrow peasant farm immort mythicalcreatur father raywis jonathanbreck garikayimutambirwa victorsalva
10030,Good Luck Chuck,comedi drama romanc sex aquarium nuditi one-nightstand bride man-womanrel love curs wed dentist basedonshortstori duringcreditssting danecook jessicaalba danfogl markhelfrich
10623,Cradle 2 the Grave,action crime drama robberi diamant intellig bankrobb thief bankrobberi financialtransact hoodlum jetli dmx kellyhu andrzejbartkowiak
590,The Hours,drama londonengland suicid gay poetri aid drown depress home wayoflif self-destruct provinc literatur empower countrylif family'sdailylif senseoflif homeless leavingone'sfamili delus nicolekidman juliannemoor merylstreep stephendaldri
9655,She's the Man,comedi drama famili romanc roommat twinsist sport boardingschool twinbroth mistakenident soccer teenag teencomedi tomboy fakeident disguisedvoic thebiggam amandabyn channingtatum lauraramsey andyfickman
1268,Mr. Bean's Holiday,famili comedi holiday franc filmdirector chao clumsyfellow todropbrick aftercreditssting rowanatkinson maxbaldri emmadecaun stevebendelack
11237,Anacondas: The Hunt for the Blood Orchid,adventur action horror sciencefict thriller snake expedit traitor research orchid jungl animalhorror johnnymessn kadeestrickland matthewmarsden dwighth.littl
190955,Blood Ties,thriller crime drama cliveowen billycrudup marioncotillard guillaumecanet
5123,August Rush,drama date lossofson loveatfirstsight childlabour guitar lossofchild lover(female) loveofone'slif harmonica lie choir churchchoir rockstar cello forbiddenlov musiclov organ kiss affect music concert tender motherlylov children'shom deathofachild orphanag secretlov crush children fallinginlov relationship womandirector piano freddiehighmor kerirussel jonathanrhysmey kirstensheridan
4518,Elizabeth,drama histori duke historicalfigur treason cathol protest cateblanchett geoffreyrush christophereccleston shekharkapur
11932,Bride of Chucky,horror comedi route66 puppet evildol killerdol killertoy toycomestolif chucki edgal jennifertilli braddourif ronnyyu
11165,Tora! Tora! Tora!,histori action drama adventur war japan worldwarii pearlharbor soldier imperialjapan martinbalsam sôyamamura josephcotten richardfleisch
6116,Spice World,adventur fantasi drama comedi music pop popcultur popstar victoriabeckham melaniebrown emmabunton bobspier
57431,The Sitter,comedi babysitt duringcreditssting samrockwel jonahhil maxrecord davidgordongreen
21724,Dance Flick,action comedi music rapmus hip-hop shoshanabush damonwayansjr. essenceatkin damiendantewayan
278,The Shawshank Redemption,drama crime prison corrupt policebrut prisoncel delinqu paroleboard escapefromprison wrongfulimprison framedformurd 1940 timrobbin morganfreeman bobgunton frankdarabont
9290,Crocodile Dundee in Los Angeles,adventur comedi crocodil trafficjam losangel stolenpaint paulhogan lindakozlowski jereburn simonwinc
11543,Kingpin,"comedi sport handicap sexualfavor starspangledbann bowlingteam hairloss biblicalinterpret combov femalestripp inflatabledol combov unlikelylov kingpin carriag lancaster,pa woodyharrelson randyquaid vanessaangel bobbyfarrelli"
284536,The Gambler,thriller crime drama gambl gun professor beat gambler loanshark markwahlberg johngoodman brielarson rupertwyatt
152737,August: Osage County,comedi drama suicid drugaddict funer dysfunctionalfamili basedonplay midwest southern bleakcomedi mentaldisord merylstreep juliarobert chriscoop johnwel
13374,Ice Princess,drama comedi famili sport figuresk teenagegirl teenmovi teenag michelletrachtenberg joancusack amystewart timfywel
8976,A Lot Like Love,comedi newyork shyness career flight romanticcomedi travel malefemalerelationship losangel ashtonkutch amandapeet aimeegarcia nigelcol
319888,Eddie the Eagle,comedi drama histori underdog olympicgam skijump biographi sport basedontruestori britain ski feelgood taronegerton hughjackman christopherwalken dexterfletch
9469,He Got Game,drama prison fathersonrelationship homicid begnadigung releasefromprison forgiv colleg basketbal independentfilm denzelwashington rayallen millajovovich spikele
1909,Don Juan DeMarco,romanc drama comedi sexaddict love mentalinstitut patient psychiatrist donjuan johnnydepp marlonbrando fayedunaway jeremyleven
22971,Dear John,drama romanc war basedonnovel armi love u.s.soldi amandaseyfri channingtatum henrythoma lassehallström
34813,The Losers,action adventur crime mysteri thriller hospit blackop referencetomacgyv suckedintojetengin jeffreydeanmorgan zoesaldana chrisevan sylvainwhit
46261,Don't Be Afraid of the Dark,fantasi horror thriller monster remak creatur bathtub teeth oldhous scarylittlepeopl katieholm guypearc baileemadison troynixey
10431,War,action thriller crime fbi reveng fbiagent jetli jasonstatham johnlon philipg.atwel
8051,Punch-Drunk Love,comedi drama romanc shyness brothersisterrelationship businessman adamsandl emilywatson philipseymourhoffman paulthomasanderson
9352,EuroTrip,comedi pari berlin alcohol sex nuditi adventur penpal travel nudism marijuana teenag duringcreditssting scottmechlowicz jacobpitt michelletrachtenberg jeffschaff
10167,Half Past Dead,crime action thriller resist undercov alcatraz stolenmoney stevenseag morrischestnut jarul donmichaelpaul
18147,Unaccompanied Minors,comedi famili holiday lewisblack wilmervalderrama tylerjameswilliam paulfeig
17170,"Bright Lights, Big City",drama magazin writer drug fashionshow michaelj.fox kiefersutherland phoebec jamesbridg
18975,The Adventures of Pinocchio,anim famili fantasi itali fathersonrelationship pinocchio love school crime havingfun poorpeopl boy martinlandau jonathantaylorthoma genevièvebujold stevebarron
15487,The Greatest Game Ever Played,drama famili sport shialabeouf stephendillan joshflitt billpaxton
22825,The Box,thriller sciencefict experi homicid key sacrific research test decis polic control stalker murder alien gift conspiraci money scientist violenc button stranger box camerondiaz jamesmarsden franklangella richardkelli
11152,The Ruins,drama horror mayacivil carnivorouspl cancún ruin shawnashmor jonathantuck jenamalon cartersmith
1831,The Next Best Thing,comedi gay parentskidsrelationship custodybattl flush yoga singl bestfriend losangel singlefath co-par madonna ruperteverett benjaminbratt johnschlesing
43931,My Soul to Take,drama horror mysteri thriller soul serialkil slasher teenag 3d maxthieriot johnmagaro denzelwhitak wescraven
10591,The Girl Next Door,comedi pornactor pornographicvideo highschool schoolparti blond girlnextdoor emilehirsch elishacuthbert timothyolyph lukegreenfield
10861,Maximum Risk,action adventur thriller mistakeinperson dyinganddeath twinbroth russianmafia jean-claudevandamm natashahenstridg jean-huguesanglad ringolam
12770,Stealing Harvard,action comedi drama robberi fool studi hous uncl independentfilm money jasonle tomgreen lesliemann brucemcculloch
276907,Legend,crime thriller biographi basedontruestori gangster twin tomhardi emilybrown christophereccleston brianhelgeland
10074,Hot Rod,action comedi stuntman stepfath swimmingpool aftercreditssting andysamberg islafish billhad akivaschaff
65055,Shark Night,horror thriller sharkattack louisiana dirtycop shark aftercreditssting sarapaxton chriscarmack joeldavidmoor davidr.elli
10397,Angela's Ashes,drama emigr irish-american hunger sociallydeprivedfamili famin alcohol brooklynnewyorkc emilywatson robertcarlyl joebreen alanpark
200505,Draft Day,drama sport duringcreditssting kevincostn jennifergarn tomwel ivanreitman
11954,Lifeforce,fantasi horror sciencefict thriller spacemarin vampir flyingsauc comet alien halley'scomet steverailsback peterfirth frankfinlay tobehoop
60309,The Conspirator,crime drama histori presid histori conspiraci lawyer trial boardinghous militarytribun histor union privateclub evanrachelwood jamesmcavoy kevinklin robertredford
9787,Lords of Dogtown,drama skateboard success independentfilm womandirector emilehirsch victorrasuk rebeccademornay catherinehardwick
293646,The 33,drama histori mine chile basedontruestori surviv womandirector miningaccid antoniobandera rodrigosantoro juliettebinoch patriciariggen
6978,Big Trouble in Little China,action adventur comedi fantasi kungfu chinatown magic mysteri kurtrussel kimcattral dennisdun johncarpent
133698,Fly Me to the Moon,comedi romanc dianekrug danyboon alicepol pascalchaumeil
59440,Warrior,action drama bank train beat mixedmartialart teacher muscleman combat alcohol gym exercis tomhardi jennifermorrison nicknolt gavino'connor
1770,Michael Collins,drama thriller civilwar fight presidentialelect freedomfight chinesecivilwar ireland liamneeson aidanquinn stephenrea neiljordan
10655,Gettysburg,war drama histori civilwar independ troop armi battl unionsoldi confederatesoldi americancivilwar jeffdaniel tombereng martinsheen ronaldf.maxwel
8988,Stop-Loss,drama war posttraumaticstressdisord iraqwarveteran u.s.soldi womandirector ryanphillipp abbiecornish josephgordon-levitt kimberlypeirc
15992,Abandon,drama mysteri thriller alcohol detect dancer nightmar colleg job parti elit suspens drug boyfriend thesi pressur katieholm benjaminbratt charliehunnam stephengaghan
17707,Brokedown Palace,drama thriller holiday prison thailand drug injustic clairedan katebeckinsal billpullman jonathankaplan
77883,The Possession,horror thriller jeffreydeanmorgan natashacali madisondavenport oleborned
40001,Mrs. Winterbourne,comedi romanc drama rolerevers mistakenident trainwreck shirleymaclain rickilak brendanfras richardbenjamin
64639,Straw Dogs,drama thriller southernusa rape bar wifehusbandrelationship barn machismo rifl homeinvas jamesmarsden katebosworth alexanderskarsgård rodluri
9903,The Hoax,comedi drama fli 1970 falseident biographi richardger alfredmolina marciagayharden lassehallström
21338,Stone Cold,action crime thriller undercov fbi biker cop motorcyclegang brianbosworth lancehenriksen williamforsyth craigr.baxley
20766,The Road,adventur drama post-apocalypt dystopia patern duringcreditssting viggomortensen kodismit-mcphe charlizetheron johnhillcoat
24264,Sheena,action adventur comedi fantasi sciencefict africa mercenari adventur femalehero junglegirl tanyarobert tedwass donovanscott johnguillermin
19803,Underclassman,action comedi polic highschool undercovercop nickcannon roselynsánchez shawnashmor marcossiega
20309,Say It Isn't So,comedi romanc chrisklein heathergraham orlandojon j.b.roger
9912,The World's Fastest Indian,drama newzealand utah life'sdream independentfilm motorcycl motorcyclerac trailer mortgag anthonyhopkin iainrea tessamitchel rogerdonaldson
9067,Tank Girl,action comedi fantasi sciencefict destroy dystopia reincarn desert artialart womandirector loripetti ice-t naomiwatt racheltalalay
27360,King's Ransom,comedi crime caper action anthonyanderson jaymohr kellitasmith jeffreyw.byrd
8338,Blindness,drama mysteri sciencefict thriller fight blindnessandimpairedvis asylum leader societi eyespecialist upris doomsday plagu juliannemoor markruffalo alicebraga fernandomeirel
168705,BloodRayne,action adventur fantasi horror vampir vampirehunt basedonvideogam romania kristannaloken benkingsley michellerodriguez uwebol
72113,Carnage,comedi drama flat mobilephon hamster insult darkcomedi writer tulip meet puke pant liber katewinslet jodiefost christophwaltz romanpolanski
9729,Where the Truth Lies,drama mysteri thriller sex journalist journal 1970 entertain one-nightstand extramaritalaffair sexparti kevinbacon colinfirth alisonlohman atomegoyan
94352,Cirque du Soleil: Worlds Away,fantasi famili clown music mime cirquedusoleil carni aerialist ericalinz igorzaripov mattgilland andrewadamson
22256,Without Limits,drama run olympicgam sport athlet billycrudup donaldsutherland monicapott roberttown
12404,Me and Orson Welles,comedi drama romanc newyork basedonnovel historicalfigur theater 1930 zacefron clairedan christianmckay richardlinklat
152742,The Best Offer,drama romanc crime mysteri paint auction confidencegam fineart honeypot geoffreyrush jimsturgess sylviahoek giuseppetornator
11699,The Bad Lieutenant: Port of Call - New Orleans,drama crime policebrut organizedcrim policeman illegaldrug murderinvestig corruptcop nicolascag evamend valkilm wernerherzog
49953,A Turtle's Tale: Sammy's Adventures,anim famili globalwarm seaturtl 3d yurilowenth gemmaarterton isabellefuhrman benstassen
48034,Little White Lies,comedi drama americanfootbal countryhous motorboat malefemalerelationship thirtysometh beachhous organicfood weasel groupoffriend reprimand declarationoflov parentchildrelationship text lowtid forc interruptedvac osteopath lovesick françoiscluzet marioncotillard benoîtmagimel guillaumecanet
39845,Love Ranch,drama independentfilm helenmirren joepesci sergioperis-mencheta taylorhackford
25353,The True Story of Puss 'n Boots,famili adventur anim cat surreal cartooncat jérômedeschamp yolandemoreau louisewallon jérômedeschamp
36696,Space Dogs,famili anim russia spacemiss space outerspac dog annabolshova evgenymironov sergeygarmash innaevlannikova
109091,The Counselor,thriller crime drama poetri lawyer drugsmuggl drugtraffick reddress michaelfassbend camerondiaz javierbardem ridleyscott
38543,Ironclad,romanc adventur action histori ambush hero fight castl battlefield duel king orderofthetemplar jamespurefoy katemara jasonflemyng jonathanenglish
33157,Waterloo,histori action drama biographi napoleonbonapart waterloo rodsteig christopherplumm orsonwel sergeybondarchuk
290864,Kung Fu Jungle,crime action thriller martialart kungfu serialkil donnieyen charlieyeung wangbaoqiang teddychan
242166,Red Sky,action thriller lovetriangl middleeast fight kidnap missil pilot honor betray mission conspiraci attack explos combat jet militari rogu squad wmd dogfight camgigandet rachaelleighcook shanewest mariovanpeebl
859,Dangerous Liaisons,drama romanc lovesick sexual cheat cynic ladykil fiancé arrangedmarriag passion seduct lovelett boredom courtlylif frenchrevolut lover plan prais genderrol glennclos johnmalkovich michellepfeiff stephenfrear
83770,On the Road,adventur drama basedonnovel cemeteri narrat nuditi funer song friendship roadtrip marijuana snow cigarettesmok writer photograph ontheroad sexscen typewrit voiceov suicidethought roadmovi denvercolorado kerouac garretthedlund samriley kristenstewart waltersal
168,Star Trek IV: The Voyage Home,sciencefict adventur savingtheworld sanfrancisco ussenterprise-a timetravel whale marinebiologist vulcan spaceopera williamshatn leonardnimoy deforestkelley leonardnimoy
1246,Rocky Balboa,drama philadelphia transport fight loveofone'slif public boxer grave tombston tvstation boxingmatch comeback train restaurantown worldchampion challeng virtualfight defeat victori cancer over-the-hillfight sylvesterstallon burtyoung miloventimiglia sylvesterstallon
4233,Scream 2,horror mysteri filmfestiv slaughter slasher davidarquett nevecampbel courteneycox wescraven
174751,Jane Got a Gun,action drama western natalieportman joeledgerton ewanmcgregor gavino'connor
184098,Think Like a Man Too,comedi romanc adambrodi michaeleali jerryferrara timstori
2069,The Whole Nine Yards,comedi crime bounti gangsterboss montreal gangster dentist hoodlum brucewilli matthewperri rosannaarquett jonathanlynn
1788,Footloose,drama famili music romanc danc dancer danc music danceteach kevinbacon johnlithgow diannewiest herbertross
11635,Old School,comedi sexdol streak mouthtomouthresuscit lukewilson willferrel vincevaughn toddphillip
177,The Fisher King,comedi drama holygrail homelessperson lossoflov mentaldiseas senseofguilt suppressedpast yuppi cynic fantasi self-discoveri housebreak forgiv gunrampag talkshow legend unsoci personrunningamok jeffbridg robinwilliam mercedesruehl terrygilliam
3600,I Still Know What You Did Last Summer,horror mysteri thriller competit island radio bahama colleg knife fisherman vacat reveng murder marijuana resort blood slasher storm hook killer jenniferlovehewitt freddieprinzejr. mekhiphif dannycannon
2621,Return to Me,romanc comedi drama transplant loveofone'slif veterinarian womandirector davidduchovni minniedriv carrollo'connor bonniehunt
10358,Zack and Miri Make a Porno,comedi pornographi loveofone'slif platoniclov pornographicvideo bestfriend sexcomedi bestfriendsinlov aftercreditssting duringcreditssting sethrogen elizabethbank jenniferschwalbachsmith kevinsmith
10480,Nurse Betty,comedi crime thriller independentfilm nativeamerican violenc soapopera usedcardeal nurseuniform femalebartend tvproduct heartspecialist formosacafehollywood tvwriter murdererduo renéezellweg morganfreeman chrisrock neillabut
10313,The Men Who Stare at Goats,comedi war vietnamveteran kuwait newag staringcontest drugus paranoidfantasi hippielifestyl georgeclooney ewanmcgregor jeffbridg grantheslov
18828,Double Take,adventur drama action comedi romanc mexico cia fbi train orlandojon eddiegriffin garcellebeauvai georgegallo
3558,"Girl, Interrupted",drama basedonnovel suicideattempt puberti biographi borderlinepersonalitydisord winonaryd angelinajoli cleaduval jamesmangold
13476,Win a Date with Tad Hamilton!,comedi romanc celebr romanticcomedi malefemalerelationship moviestar joshduhamel katebosworth tophergrac robertluket
10208,Muppets from Space,fantasi comedi sciencefict famili puppet themuppet stevewhitmir davegoelz billbarretta timhil
24961,The Wiz,adventur famili fantasi music melancholi littledog basedonstagemus basedonfilm wizard dianaross michaeljackson nipseyrussel sidneylumet
20697,Ready to Rumble,action comedi drama wrestl sport davidarquett scottcaan oliverplatt brianrobbin
20761,Play It to the Bone,comedi drama sport antoniobandera woodyharrelson lolitadavidovich ronshelton
70868,I Don't Know How She Does It,romanc comedi pregnanc familyvac widow workingmum in-law sarahjessicapark piercebrosnan sarahshahi douglasmcgrath
43593,Piranha 3D,comedi horror yacht movieinmovi scubadiv piranha springbreak maneatenbymonst 3d elisabethshu adamscott jerryo'connel alexandreaja
6478,Beyond the Sea,drama music music perfectionist rowboat courtship kevinspacey katebosworth johngoodman kevinspacey
40688,Meet the Deedles,anim comedi famili paulwalk johnashton dennishopp steveboyum
26672,The Thief and the Cobbler,adventur fantasi anim sciencefict famili propheci witch princess battl desert troubledproduct unfinishedfilm vincentpric anthonyquayl seanconneri richardwilliam
45881,The Bridge of San Luis Rey,romanc drama basedonnovel bridg peru perioddrama 18thcenturi womandirector collaps gabrielbyrn f.murrayabraham kathyb marymcguckian
41283,Faster,"crime drama action thriller dwaynejohnson billybobthornton maggiegrac georgetillman,jr."
4935,Howl's Moving Castle,fantasi anim adventur fli witch rain castl scarecrow bodyexchang hatter bakeri demon anim takuyakimura akihiromiwa tatsuyagashûin hayaomiyazaki
19908,Zombieland,comedi horror washingtond.c. sistersisterrelationship post-apocalypt roadtrip bloodsplatt parodi surviv zombi violenc survivalhorror amusementpark twinki bodycount zombif disposingofadeadbodi bittenonthearm loner aftercreditssting zombieapocalyps fearofclown jesseeisenberg woodyharrelson emmaston rubenfleisch
10663,The Waterboy,comedi sport socialoutcast ridicul lawnmow desertedbyhusband lowselfesteem blackandwhitetocolor adamsandl kathyb fairuzabalk frankcoraci
1891,The Empire Strikes Back,adventur action sciencefict rebel android asteroid spacebattl snowstorm spacecoloni spaceship lightsab jedi goodvsevil rebellion theforc spaceopera stormtroop wooki jedimast jeditrain droid markhamil harrisonford carriefish irvinkershn
9737,Bad Boys,action comedi crime thriller miami detect handcuff airport mexicanstandoff stripclub witnessprotect carcrash internalaffair gunfight explos brutal footchas carchas druglord hangar loosecannon bust referencetoskittl blackcop badg actionhero corruptcop willsmith martinlawr téaleoni michaelbay
37137,The Naked Gun 2½: The Smell of Fear,comedi crime washingtond.c. usapresid spoof thewhitehous leslienielsen priscillapresley georgekennedi davidzuck
9532,Final Destination,horror omen airplaneaccid corps death near-deathexperi devonsawa alilart kerrsmith jameswong
10316,The Ides of March,drama ohio polit dirtytrick presidentialcampaign endors campaignspeech presidentialdeb ryangosl georgeclooney philipseymourhoffman georgeclooney
2787,Pitch Black,thriller sciencefict action dark dystopia comet alienlife-form surviv eclips flask corp vindiesel radhamitchel colehaus davidtwohi
12658,Someone Like You...,comedi romanc femin cohabit tvshow man-womanrel manbetweentwowomen ashleyjudd gregkinnear hughjackman tonygoldwyn
152601,Her,romanc sciencefict drama artificialintellig comput love loneli transhuman heartbreak nearfutur singular bittersweet joaquinphoenix scarlettjohansson rooneymara spikejonz
10866,Joy Ride,mysteri thriller drama colorado friendship stalker poki truckdriv cbradio strang stevezahn paulwalk leeleesobieski johndahl
227707,The Adventurer: The Curse of the Midas Box,fantasi adventur famili londonengland basedonnovel key adventur supernatur steampunk aneurinbarnard michaelsheen lenaheadey jonathannewman
21349,Anywhere But Here,drama comedi romanc dream susansarandon natalieportman hartbochn waynewang
19150,The Crew,action comedi richarddreyfuss burtreynold danhedaya michaeldinn
70435,Haywire,action thriller mercenari secretag rescu footchas spanish ginacarano ewanmcgregor michaelfassbend stevensoderbergh
580,Jaws: The Revenge,adventur thriller sharkattack bahama dyinganddeath aggressionbyanim sequel reveng underwat shark greatwhiteshark animalattack caribbean christma bananaboat lorrainegari lanceguest mariovanpeebl josephsarg
